gvkey,indfmt,datafmt,consol,popsrc,curcd,fyear,datadate,tic,conm,costat
017659,BANK,STD,C,D,USD,2016,20161231,CCFN,CCFNB BANCORP INC,A
017659,BANK,STD,C,D,USD,2017,20171231,CCFN,CCFNB BANCORP INC,A
017659,BANK,STD,C,D,USD,2018,20181231,CCFN,CCFNB BANCORP INC,A
017659,BANK,STD,C,D,USD,2019,20191231,CCFN,CCFNB BANCORP INC,A
017659,BANK,STD,C,D,USD,2020,20201231,CCFN,CCFNB BANCORP INC,A
017694,BANK,STD,C,D,USD,2010,20101231,CRRB.1,CARROLLTON BANCORP/MD -OLD,I
017694,BANK,STD,C,D,USD,2011,20111231,CRRB.1,CARROLLTON BANCORP/MD -OLD,I
017694,BANK,STD,C,D,USD,2012,20121231,CRRB.1,CARROLLTON BANCORP/MD -OLD,I
017696,BANK,STD,C,D,USD,2011,20111231,TSC,TRISTATE CAPITAL HLDGS INC,A
017696,BANK,STD,C,D,USD,2012,20121231,TSC,TRISTATE CAPITAL HLDGS INC,A
017696,BANK,STD,C,D,USD,2013,20131231,TSC,TRISTATE CAPITAL HLDGS INC,A
017696,BANK,STD,C,D,USD,2014,20141231,TSC,TRISTATE CAPITAL HLDGS INC,A
017696,BANK,STD,C,D,USD,2015,20151231,TSC,TRISTATE CAPITAL HLDGS INC,A
017696,BANK,STD,C,D,USD,2016,20161231,TSC,TRISTATE CAPITAL HLDGS INC,A
017696,BANK,STD,C,D,USD,2017,20171231,TSC,TRISTATE CAPITAL HLDGS INC,A
017696,BANK,STD,C,D,USD,2018,20181231,TSC,TRISTATE CAPITAL HLDGS INC,A
017696,BANK,STD,C,D,USD,2019,20191231,TSC,TRISTATE CAPITAL HLDGS INC,A
017696,BANK,STD,C,D,USD,2020,20201231,TSC,TRISTATE CAPITAL HLDGS INC,A
017700,BANK,STD,C,D,USD,2012,20121231,CBTC.,CBT FINANCIAL CORP,I
017700,BANK,STD,C,D,USD,2013,20131231,CBTC.,CBT FINANCIAL CORP,I
017700,BANK,STD,C,D,USD,2014,20141231,CBTC.,CBT FINANCIAL CORP,I
017700,BANK,STD,C,D,USD,2015,20151231,CBTC.,CBT FINANCIAL CORP,I
017700,BANK,STD,C,D,USD,2016,20161231,CBTC.,CBT FINANCIAL CORP,I
017707,BANK,STD,C,D,USD,2011,20111231,WBBW,WESTBURY BANCORP INC,A
017707,BANK,STD,C,D,USD,2012,20120930,WBBW,WESTBURY BANCORP INC,A
017707,BANK,STD,C,D,USD,2013,20130930,WBBW,WESTBURY BANCORP INC,A
017707,BANK,STD,C,D,USD,2014,20140930,WBBW,WESTBURY BANCORP INC,A
017707,BANK,STD,C,D,USD,2015,20150930,WBBW,WESTBURY BANCORP INC,A
017707,BANK,STD,C,D,USD,2016,20160930,WBBW,WESTBURY BANCORP INC,A
017707,BANK,STD,C,D,USD,2017,20170930,WBBW,WESTBURY BANCORP INC,A
017707,BANK,STD,C,D,USD,2018,20180930,WBBW,WESTBURY BANCORP INC,A
017707,BANK,STD,C,D,USD,2019,20190930,WBBW,WESTBURY BANCORP INC,A
017707,BANK,STD,C,D,USD,2020,20200930,WBBW,WESTBURY BANCORP INC,A
017709,BANK,STD,C,D,USD,2011,20111231,FNBCQ,FIRST NBC BANK HOLDING CO,A
017709,BANK,STD,C,D,USD,2012,20121231,FNBCQ,FIRST NBC BANK HOLDING CO,A
017709,BANK,STD,C,D,USD,2013,20131231,FNBCQ,FIRST NBC BANK HOLDING CO,A
017709,BANK,STD,C,D,USD,2014,20141231,FNBCQ,FIRST NBC BANK HOLDING CO,A
017709,BANK,STD,C,D,USD,2015,20151231,FNBCQ,FIRST NBC BANK HOLDING CO,A
017715,BANK,STD,C,D,USD,2010,20101231,CVLY,CODORUS VALLEY BANCORP,A
017715,BANK,STD,C,D,USD,2011,20111231,CVLY,CODORUS VALLEY BANCORP,A
017715,BANK,STD,C,D,USD,2012,20121231,CVLY,CODORUS VALLEY BANCORP,A
017715,BANK,STD,C,D,USD,2013,20131231,CVLY,CODORUS VALLEY BANCORP,A
017715,BANK,STD,C,D,USD,2014,20141231,CVLY,CODORUS VALLEY BANCORP,A
017715,BANK,STD,C,D,USD,2015,20151231,CVLY,CODORUS VALLEY BANCORP,A
017715,BANK,STD,C,D,USD,2016,20161231,CVLY,CODORUS VALLEY BANCORP,A
017715,BANK,STD,C,D,USD,2017,20171231,CVLY,CODORUS VALLEY BANCORP,A
017715,BANK,STD,C,D,USD,2018,20181231,CVLY,CODORUS VALLEY BANCORP,A
017715,BANK,STD,C,D,USD,2019,20191231,CVLY,CODORUS VALLEY BANCORP,A
017715,BANK,STD,C,D,USD,2020,20201231,CVLY,CODORUS VALLEY BANCORP,A
017724,BANK,STD,C,D,USD,2010,20101231,CNOB,CONNECTONE BANCORP INC,A
017724,BANK,STD,C,D,USD,2011,20111231,CNOB,CONNECTONE BANCORP INC,A
017724,BANK,STD,C,D,USD,2012,20121231,CNOB,CONNECTONE BANCORP INC,A
017724,BANK,STD,C,D,USD,2013,20131231,CNOB,CONNECTONE BANCORP INC,A
017724,BANK,STD,C,D,USD,2014,20141231,CNOB,CONNECTONE BANCORP INC,A
017724,BANK,STD,C,D,USD,2015,20151231,CNOB,CONNECTONE BANCORP INC,A
017724,BANK,STD,C,D,USD,2016,20161231,CNOB,CONNECTONE BANCORP INC,A
017724,BANK,STD,C,D,USD,2017,20171231,CNOB,CONNECTONE BANCORP INC,A
017724,BANK,STD,C,D,USD,2018,20181231,CNOB,CONNECTONE BANCORP INC,A
017724,BANK,STD,C,D,USD,2019,20191231,CNOB,CONNECTONE BANCORP INC,A
017724,BANK,STD,C,D,USD,2020,20201231,CNOB,CONNECTONE BANCORP INC,A
017762,BANK,STD,C,D,USD,2010,20101231,CBCRQ,CAPITOL BANCORP LTD,I
017762,BANK,STD,C,D,USD,2011,20111231,CBCRQ,CAPITOL BANCORP LTD,I
017762,BANK,STD,C,D,USD,2012,20121231,CBCRQ,CAPITOL BANCORP LTD,I
017780,BANK,STD,C,D,USD,2010,20101231,WCBO,WEST COAST BANCORP/OR,I
017780,BANK,STD,C,D,USD,2011,20111231,WCBO,WEST COAST BANCORP/OR,I
017780,BANK,STD,C,D,USD,2012,20121231,WCBO,WEST COAST BANCORP/OR,I
017795,BANK,STD,C,D,USD,2010,20101231,CNAF,COMMERCIAL NATL FINL CP/PA,A
017795,BANK,STD,C,D,USD,2011,20111231,CNAF,COMMERCIAL NATL FINL CP/PA,A
017795,BANK,STD,C,D,USD,2012,20121231,CNAF,COMMERCIAL NATL FINL CP/PA,A
017795,BANK,STD,C,D,USD,2013,20131231,CNAF,COMMERCIAL NATL FINL CP/PA,A
017795,BANK,STD,C,D,USD,2014,20141231,CNAF,COMMERCIAL NATL FINL CP/PA,A
017795,BANK,STD,C,D,USD,2015,20151231,CNAF,COMMERCIAL NATL FINL CP/PA,A
017795,BANK,STD,C,D,USD,2016,20161231,CNAF,COMMERCIAL NATL FINL CP/PA,A
017795,BANK,STD,C,D,USD,2017,20171231,CNAF,COMMERCIAL NATL FINL CP/PA,A
017795,BANK,STD,C,D,USD,2018,20181231,CNAF,COMMERCIAL NATL FINL CP/PA,A
017795,BANK,STD,C,D,USD,2019,20191231,CNAF,COMMERCIAL NATL FINL CP/PA,A
017795,BANK,STD,C,D,USD,2020,20201231,CNAF,COMMERCIAL NATL FINL CP/PA,A
017815,BANK,STD,C,D,USD,2013,20131231,BYBK,BAY BANCORP INC,I
017815,BANK,STD,C,D,USD,2014,20141231,BYBK,BAY BANCORP INC,I
017815,BANK,STD,C,D,USD,2015,20151231,BYBK,BAY BANCORP INC,I
017815,BANK,STD,C,D,USD,2016,20161231,BYBK,BAY BANCORP INC,I
017815,BANK,STD,C,D,USD,2017,20171231,BYBK,BAY BANCORP INC,I
017861,BANK,STD,C,D,USD,2009,20100331,CFFC,COMMUNITY FINANCIAL CORP/VA,I
017861,BANK,STD,C,D,USD,2010,20110331,CFFC,COMMUNITY FINANCIAL CORP/VA,I
017861,BANK,STD,C,D,USD,2011,20120331,CFFC,COMMUNITY FINANCIAL CORP/VA,I
017875,BANK,STD,C,D,USD,2013,20131231,NCBS,NICOLET BANKSHARES INC,A
017875,BANK,STD,C,D,USD,2014,20141231,NCBS,NICOLET BANKSHARES INC,A
017875,BANK,STD,C,D,USD,2015,20151231,NCBS,NICOLET BANKSHARES INC,A
017875,BANK,STD,C,D,USD,2016,20161231,NCBS,NICOLET BANKSHARES INC,A
017875,BANK,STD,C,D,USD,2017,20171231,NCBS,NICOLET BANKSHARES INC,A
017875,BANK,STD,C,D,USD,2018,20181231,NCBS,NICOLET BANKSHARES INC,A
017875,BANK,STD,C,D,USD,2019,20191231,NCBS,NICOLET BANKSHARES INC,A
017875,BANK,STD,C,D,USD,2020,20201231,NCBS,NICOLET BANKSHARES INC,A
017877,BANK,STD,C,D,USD,2010,20101231,CHMG,CHEMUNG FINANCIAL CORP,A
017877,BANK,STD,C,D,USD,2011,20111231,CHMG,CHEMUNG FINANCIAL CORP,A
017877,BANK,STD,C,D,USD,2012,20121231,CHMG,CHEMUNG FINANCIAL CORP,A
017877,BANK,STD,C,D,USD,2013,20131231,CHMG,CHEMUNG FINANCIAL CORP,A
017877,BANK,STD,C,D,USD,2014,20141231,CHMG,CHEMUNG FINANCIAL CORP,A
017877,BANK,STD,C,D,USD,2015,20151231,CHMG,CHEMUNG FINANCIAL CORP,A
017877,BANK,STD,C,D,USD,2016,20161231,CHMG,CHEMUNG FINANCIAL CORP,A
017877,BANK,STD,C,D,USD,2017,20171231,CHMG,CHEMUNG FINANCIAL CORP,A
017877,BANK,STD,C,D,USD,2018,20181231,CHMG,CHEMUNG FINANCIAL CORP,A
017877,BANK,STD,C,D,USD,2019,20191231,CHMG,CHEMUNG FINANCIAL CORP,A
017877,BANK,STD,C,D,USD,2020,20201231,CHMG,CHEMUNG FINANCIAL CORP,A
017908,BANK,STD,C,D,USD,2010,20101231,ALNC,ALLIANCE FINANCIAL CORP/NY,I
017908,BANK,STD,C,D,USD,2011,20111231,ALNC,ALLIANCE FINANCIAL CORP/NY,I
017908,BANK,STD,C,D,USD,2012,20121231,ALNC,ALLIANCE FINANCIAL CORP/NY,I
017919,BANK,STD,C,D,USD,2010,20101231,CWBS,COMMONWEALTH BANKSHARES INC,I
017987,BANK,STD,C,D,USD,2010,20101231,ESBK,ELMIRA SVGS BANK ELMIRA/NY,A
017987,BANK,STD,C,D,USD,2011,20111231,ESBK,ELMIRA SVGS BANK ELMIRA/NY,A
017987,BANK,STD,C,D,USD,2012,20121231,ESBK,ELMIRA SVGS BANK ELMIRA/NY,A
017987,BANK,STD,C,D,USD,2013,20131231,ESBK,ELMIRA SVGS BANK ELMIRA/NY,A
017987,BANK,STD,C,D,USD,2014,20141231,ESBK,ELMIRA SVGS BANK ELMIRA/NY,A
017987,BANK,STD,C,D,USD,2015,20151231,ESBK,ELMIRA SVGS BANK ELMIRA/NY,A
017987,BANK,STD,C,D,USD,2016,20161231,ESBK,ELMIRA SVGS BANK ELMIRA/NY,A
017987,BANK,STD,C,D,USD,2017,20171231,ESBK,ELMIRA SVGS BANK ELMIRA/NY,A
017987,BANK,STD,C,D,USD,2018,20181231,ESBK,ELMIRA SVGS BANK ELMIRA/NY,A
017987,BANK,STD,C,D,USD,2019,20191231,ESBK,ELMIRA SVGS BANK ELMIRA/NY,A
017987,BANK,STD,C,D,USD,2020,20201231,ESBK,ELMIRA SVGS BANK ELMIRA/NY,A
018008,BANK,STD,C,D,USD,2010,20101231,ENBP,ENB FINANCIAL CORP,A
018008,BANK,STD,C,D,USD,2011,20111231,ENBP,ENB FINANCIAL CORP,A
018008,BANK,STD,C,D,USD,2012,20121231,ENBP,ENB FINANCIAL CORP,A
018008,BANK,STD,C,D,USD,2013,20131231,ENBP,ENB FINANCIAL CORP,A
018008,BANK,STD,C,D,USD,2014,20141231,ENBP,ENB FINANCIAL CORP,A
018008,BANK,STD,C,D,USD,2015,20151231,ENBP,ENB FINANCIAL CORP,A
018008,BANK,STD,C,D,USD,2016,20161231,ENBP,ENB FINANCIAL CORP,A
018008,BANK,STD,C,D,USD,2017,20171231,ENBP,ENB FINANCIAL CORP,A
018008,BANK,STD,C,D,USD,2018,20181231,ENBP,ENB FINANCIAL CORP,A
018008,BANK,STD,C,D,USD,2019,20191231,ENBP,ENB FINANCIAL CORP,A
018008,BANK,STD,C,D,USD,2020,20201231,ENBP,ENB FINANCIAL CORP,A
018035,BANK,STD,C,D,USD,2013,20131231,EXSR,EXCHANGE BK SANTA ROSA CALIF,A
018035,BANK,STD,C,D,USD,2014,20141231,EXSR,EXCHANGE BK SANTA ROSA CALIF,A
018035,BANK,STD,C,D,USD,2015,20151231,EXSR,EXCHANGE BK SANTA ROSA CALIF,A
018035,BANK,STD,C,D,USD,2016,20161231,EXSR,EXCHANGE BK SANTA ROSA CALIF,A
018035,BANK,STD,C,D,USD,2017,20171231,EXSR,EXCHANGE BK SANTA ROSA CALIF,A
018035,BANK,STD,C,D,USD,2018,20181231,EXSR,EXCHANGE BK SANTA ROSA CALIF,A
018035,BANK,STD,C,D,USD,2019,20191231,EXSR,EXCHANGE BK SANTA ROSA CALIF,A
018035,BANK,STD,C,D,USD,2020,20201231,EXSR,EXCHANGE BK SANTA ROSA CALIF,A
018037,BANK,STD,C,D,USD,2010,20101231,CZNC,CITIZENS & NORTHERN CORP,A
018037,BANK,STD,C,D,USD,2011,20111231,CZNC,CITIZENS & NORTHERN CORP,A
018037,BANK,STD,C,D,USD,2012,20121231,CZNC,CITIZENS & NORTHERN CORP,A
018037,BANK,STD,C,D,USD,2013,20131231,CZNC,CITIZENS & NORTHERN CORP,A
018037,BANK,STD,C,D,USD,2014,20141231,CZNC,CITIZENS & NORTHERN CORP,A
018037,BANK,STD,C,D,USD,2015,20151231,CZNC,CITIZENS & NORTHERN CORP,A
018037,BANK,STD,C,D,USD,2016,20161231,CZNC,CITIZENS & NORTHERN CORP,A
018037,BANK,STD,C,D,USD,2017,20171231,CZNC,CITIZENS & NORTHERN CORP,A
018037,BANK,STD,C,D,USD,2018,20181231,CZNC,CITIZENS & NORTHERN CORP,A
018037,BANK,STD,C,D,USD,2019,20191231,CZNC,CITIZENS & NORTHERN CORP,A
018037,BANK,STD,C,D,USD,2020,20201231,CZNC,CITIZENS & NORTHERN CORP,A
018040,BANK,STD,C,D,USD,2010,20101231,FRBK,REPUBLIC FIRST BANCORP INC,A
018040,BANK,STD,C,D,USD,2011,20111231,FRBK,REPUBLIC FIRST BANCORP INC,A
018040,BANK,STD,C,D,USD,2012,20121231,FRBK,REPUBLIC FIRST BANCORP INC,A
018040,BANK,STD,C,D,USD,2013,20131231,FRBK,REPUBLIC FIRST BANCORP INC,A
018040,BANK,STD,C,D,USD,2014,20141231,FRBK,REPUBLIC FIRST BANCORP INC,A
018040,BANK,STD,C,D,USD,2015,20151231,FRBK,REPUBLIC FIRST BANCORP INC,A
018040,BANK,STD,C,D,USD,2016,20161231,FRBK,REPUBLIC FIRST BANCORP INC,A
018040,BANK,STD,C,D,USD,2017,20171231,FRBK,REPUBLIC FIRST BANCORP INC,A
018040,BANK,STD,C,D,USD,2018,20181231,FRBK,REPUBLIC FIRST BANCORP INC,A
018040,BANK,STD,C,D,USD,2019,20191231,FRBK,REPUBLIC FIRST BANCORP INC,A
018040,BANK,STD,C,D,USD,2020,20201231,FRBK,REPUBLIC FIRST BANCORP INC,A
018049,BANK,STD,C,D,USD,2010,20101231,FNB,F N B CORP/FL,A
018049,BANK,STD,C,D,USD,2011,20111231,FNB,F N B CORP/FL,A
018049,BANK,STD,C,D,USD,2012,20121231,FNB,F N B CORP/FL,A
018049,BANK,STD,C,D,USD,2013,20131231,FNB,F N B CORP/FL,A
018049,BANK,STD,C,D,USD,2014,20141231,FNB,F N B CORP/FL,A
018049,BANK,STD,C,D,USD,2015,20151231,FNB,F N B CORP/FL,A
018049,BANK,STD,C,D,USD,2016,20161231,FNB,F N B CORP/FL,A
018049,BANK,STD,C,D,USD,2017,20171231,FNB,F N B CORP/FL,A
018049,BANK,STD,C,D,USD,2018,20181231,FNB,F N B CORP/FL,A
018049,BANK,STD,C,D,USD,2019,20191231,FNB,F N B CORP/FL,A
018049,BANK,STD,C,D,USD,2020,20201231,FNB,F N B CORP/FL,A
018094,BANK,STD,C,D,USD,2015,20151231,FMBL,FARMERS & MERCHANTS BANK/CA,A
018094,BANK,STD,C,D,USD,2016,20161231,FMBL,FARMERS & MERCHANTS BANK/CA,A
018094,BANK,STD,C,D,USD,2017,20171231,FMBL,FARMERS & MERCHANTS BANK/CA,A
018094,BANK,STD,C,D,USD,2018,20181231,FMBL,FARMERS & MERCHANTS BANK/CA,A
018094,BANK,STD,C,D,USD,2019,20191231,FMBL,FARMERS & MERCHANTS BANK/CA,A
018094,BANK,STD,C,D,USD,2020,20201231,FMBL,FARMERS & MERCHANTS BANK/CA,A
018110,BANK,STD,C,D,USD,2010,20101231,FFKT,FARMERS CAPITAL BANK CORP,I
018110,BANK,STD,C,D,USD,2011,20111231,FFKT,FARMERS CAPITAL BANK CORP,I
018110,BANK,STD,C,D,USD,2012,20121231,FFKT,FARMERS CAPITAL BANK CORP,I
018110,BANK,STD,C,D,USD,2013,20131231,FFKT,FARMERS CAPITAL BANK CORP,I
018110,BANK,STD,C,D,USD,2014,20141231,FFKT,FARMERS CAPITAL BANK CORP,I
018110,BANK,STD,C,D,USD,2015,20151231,FFKT,FARMERS CAPITAL BANK CORP,I
018110,BANK,STD,C,D,USD,2016,20161231,FFKT,FARMERS CAPITAL BANK CORP,I
018110,BANK,STD,C,D,USD,2017,20171231,FFKT,FARMERS CAPITAL BANK CORP,I
018182,BANK,STD,C,D,USD,2010,20101231,FDBC,FIDELITY D & D BANCORP INC,A
018182,BANK,STD,C,D,USD,2011,20111231,FDBC,FIDELITY D & D BANCORP INC,A
018182,BANK,STD,C,D,USD,2012,20121231,FDBC,FIDELITY D & D BANCORP INC,A
018182,BANK,STD,C,D,USD,2013,20131231,FDBC,FIDELITY D & D BANCORP INC,A
018182,BANK,STD,C,D,USD,2014,20141231,FDBC,FIDELITY D & D BANCORP INC,A
018182,BANK,STD,C,D,USD,2015,20151231,FDBC,FIDELITY D & D BANCORP INC,A
018182,BANK,STD,C,D,USD,2016,20161231,FDBC,FIDELITY D & D BANCORP INC,A
018182,BANK,STD,C,D,USD,2017,20171231,FDBC,FIDELITY D & D BANCORP INC,A
018182,BANK,STD,C,D,USD,2018,20181231,FDBC,FIDELITY D & D BANCORP INC,A
018182,BANK,STD,C,D,USD,2019,20191231,FDBC,FIDELITY D & D BANCORP INC,A
018182,BANK,STD,C,D,USD,2020,20201231,FDBC,FIDELITY D & D BANCORP INC,A
018195,BANK,STD,C,D,USD,2012,20121231,FBAK,FIRST NATIONAL BANK ALASKA,A
018195,BANK,STD,C,D,USD,2013,20131231,FBAK,FIRST NATIONAL BANK ALASKA,A
018195,BANK,STD,C,D,USD,2014,20141231,FBAK,FIRST NATIONAL BANK ALASKA,A
018195,BANK,STD,C,D,USD,2015,20151231,FBAK,FIRST NATIONAL BANK ALASKA,A
018195,BANK,STD,C,D,USD,2016,20161231,FBAK,FIRST NATIONAL BANK ALASKA,A
018195,BANK,STD,C,D,USD,2017,20171231,FBAK,FIRST NATIONAL BANK ALASKA,A
018195,BANK,STD,C,D,USD,2018,20181231,FBAK,FIRST NATIONAL BANK ALASKA,A
018195,BANK,STD,C,D,USD,2019,20191231,FBAK,FIRST NATIONAL BANK ALASKA,A
018195,BANK,STD,C,D,USD,2020,20201231,FBAK,FIRST NATIONAL BANK ALASKA,A
018241,BANK,STD,C,D,USD,2010,20101231,FCF,FIRST COMMONWLTH FINL CP/PA,A
018241,BANK,STD,C,D,USD,2011,20111231,FCF,FIRST COMMONWLTH FINL CP/PA,A
018241,BANK,STD,C,D,USD,2012,20121231,FCF,FIRST COMMONWLTH FINL CP/PA,A
018241,BANK,STD,C,D,USD,2013,20131231,FCF,FIRST COMMONWLTH FINL CP/PA,A
018241,BANK,STD,C,D,USD,2014,20141231,FCF,FIRST COMMONWLTH FINL CP/PA,A
018241,BANK,STD,C,D,USD,2015,20151231,FCF,FIRST COMMONWLTH FINL CP/PA,A
018241,BANK,STD,C,D,USD,2016,20161231,FCF,FIRST COMMONWLTH FINL CP/PA,A
018241,BANK,STD,C,D,USD,2017,20171231,FCF,FIRST COMMONWLTH FINL CP/PA,A
018241,BANK,STD,C,D,USD,2018,20181231,FCF,FIRST COMMONWLTH FINL CP/PA,A
018241,BANK,STD,C,D,USD,2019,20191231,FCF,FIRST COMMONWLTH FINL CP/PA,A
018241,BANK,STD,C,D,USD,2020,20201231,FCF,FIRST COMMONWLTH FINL CP/PA,A
018247,BANK,STD,C,D,USD,2010,20101231,FNBG,FNB BANCORP CALIF,I
018247,BANK,STD,C,D,USD,2011,20111231,FNBG,FNB BANCORP CALIF,I
018247,BANK,STD,C,D,USD,2012,20121231,FNBG,FNB BANCORP CALIF,I
018247,BANK,STD,C,D,USD,2013,20131231,FNBG,FNB BANCORP CALIF,I
018247,BANK,STD,C,D,USD,2014,20141231,FNBG,FNB BANCORP CALIF,I
018247,BANK,STD,C,D,USD,2015,20151231,FNBG,FNB BANCORP CALIF,I
018247,BANK,STD,C,D,USD,2016,20161231,FNBG,FNB BANCORP CALIF,I
018247,BANK,STD,C,D,USD,2017,20171231,FNBG,FNB BANCORP CALIF,I
018264,BANK,STD,C,D,USD,2013,20131231,FVCB,FVCBANKCORP INC,A
018264,BANK,STD,C,D,USD,2014,20141231,FVCB,FVCBANKCORP INC,A
018264,BANK,STD,C,D,USD,2015,20151231,FVCB,FVCBANKCORP INC,A
018264,BANK,STD,C,D,USD,2016,20161231,FVCB,FVCBANKCORP INC,A
018264,BANK,STD,C,D,USD,2017,20171231,FVCB,FVCBANKCORP INC,A
018264,BANK,STD,C,D,USD,2018,20181231,FVCB,FVCBANKCORP INC,A
018264,BANK,STD,C,D,USD,2019,20191231,FVCB,FVCBANKCORP INC,A
018264,BANK,STD,C,D,USD,2020,20201231,FVCB,FVCBANKCORP INC,A
018275,BANK,STD,C,D,USD,2015,20151231,CSHX,CASHMERE VALLEY BANK,A
018275,BANK,STD,C,D,USD,2016,20161231,CSHX,CASHMERE VALLEY BANK,A
018275,BANK,STD,C,D,USD,2017,20171231,CSHX,CASHMERE VALLEY BANK,A
018275,BANK,STD,C,D,USD,2018,20181231,CSHX,CASHMERE VALLEY BANK,A
018275,BANK,STD,C,D,USD,2019,20191231,CSHX,CASHMERE VALLEY BANK,A
018275,BANK,STD,C,D,USD,2020,20201231,CSHX,CASHMERE VALLEY BANK,A
018276,BANK,STD,C,D,USD,2010,20101231,THFF,FIRST FINANCIAL CORP/IN,A
018276,BANK,STD,C,D,USD,2011,20111231,THFF,FIRST FINANCIAL CORP/IN,A
018276,BANK,STD,C,D,USD,2012,20121231,THFF,FIRST FINANCIAL CORP/IN,A
018276,BANK,STD,C,D,USD,2013,20131231,THFF,FIRST FINANCIAL CORP/IN,A
018276,BANK,STD,C,D,USD,2014,20141231,THFF,FIRST FINANCIAL CORP/IN,A
018276,BANK,STD,C,D,USD,2015,20151231,THFF,FIRST FINANCIAL CORP/IN,A
018276,BANK,STD,C,D,USD,2016,20161231,THFF,FIRST FINANCIAL CORP/IN,A
018276,BANK,STD,C,D,USD,2017,20171231,THFF,FIRST FINANCIAL CORP/IN,A
018276,BANK,STD,C,D,USD,2018,20181231,THFF,FIRST FINANCIAL CORP/IN,A
018276,BANK,STD,C,D,USD,2019,20191231,THFF,FIRST FINANCIAL CORP/IN,A
018276,BANK,STD,C,D,USD,2020,20201231,THFF,FIRST FINANCIAL CORP/IN,A
018301,BANK,STD,C,D,USD,2010,20101231,FKYS,FIRST KEYSTONE CORP,A
018301,BANK,STD,C,D,USD,2011,20111231,FKYS,FIRST KEYSTONE CORP,A
018301,BANK,STD,C,D,USD,2012,20121231,FKYS,FIRST KEYSTONE CORP,A
018301,BANK,STD,C,D,USD,2013,20131231,FKYS,FIRST KEYSTONE CORP,A
018301,BANK,STD,C,D,USD,2014,20141231,FKYS,FIRST KEYSTONE CORP,A
018301,BANK,STD,C,D,USD,2015,20151231,FKYS,FIRST KEYSTONE CORP,A
018301,BANK,STD,C,D,USD,2016,20161231,FKYS,FIRST KEYSTONE CORP,A
018301,BANK,STD,C,D,USD,2017,20171231,FKYS,FIRST KEYSTONE CORP,A
018301,BANK,STD,C,D,USD,2018,20181231,FKYS,FIRST KEYSTONE CORP,A
018301,BANK,STD,C,D,USD,2019,20191231,FKYS,FIRST KEYSTONE CORP,A
018301,BANK,STD,C,D,USD,2020,20201231,FKYS,FIRST KEYSTONE CORP,A
018307,BANK,STD,C,D,USD,2010,20101231,FLIC,FIRST LONG ISLAND CORP,A
018307,BANK,STD,C,D,USD,2011,20111231,FLIC,FIRST LONG ISLAND CORP,A
018307,BANK,STD,C,D,USD,2012,20121231,FLIC,FIRST LONG ISLAND CORP,A
